player_key,player,teams,PA,IP,batting_runs,hitting_runs,wRAA,batting_war,baserunning_runs,baserunning_component_runs,baserunning_war,sb_cs_runs,non_steal_advancement_runs,runner_advancement_runs,batter_advancement_runs,advancement_opportunities,double_play_avoidance_runs,double_play_opportunities,range_runs,arm_runs,catcher_stolen_bases_allowed,catcher_caught_stealing,catcher_steal_attempts,catcher_cs_rate,catcher_throwing_runs,throwing_runs,defense_runs,defense_war,defensive_war,offensive_war,arm_opportunities,positional_adjustment_runs,league_adjustment_runs,position_replacement_runs,position_war,RA7,ERA,FIP,ERA_minus_FIP,FIP_BF,opponent_expected_RA7,pitching_runs_above_average,ra7_pitching_runs_above_average,pitching_war,pitcher_range_runs,pitcher_arm_runs,pitcher_defense_runs,pitcher_defense_war,pitcher_war,total_war,quality_flags
abyvieira,Aby Vieira,Blaze,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positional_adjustment
alanavawter,Alana Vawter,Blaze,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,6.32258064516129,4.516129032258064,4.219260181019538,0.2968688512385258,152,5.232160620755586,-4.82823802368887,-4.851413201708639,-0.045787902285865836,0.0,-0.023175178019768993,-0.023175178019768993,-0.002173075957891528,-0.04796097824375736,-0.04796097824375736,no_positional_adjustment|no_reliever_leverage_adjustment
aleshiaocasio,Aleshia Ocasio,Blaze,6,30.666666666666668,-1.392838438452252,-1.392838438452252,-1.392838438452252,-0.13060282519710878,-0.2476079182112148,-0.2476079182112148,-0.023217548257423313,0.018302431837860518,-0.2659103500490753,0.02493346072756275,-0.29084381077663807,6,0.0,0,0.0,0.0031717730610008755,0,0,0,0.0,0.0,0.0031717730610008755,0.0031717730610008755,0.00029740888190241935,0.00029740888190241935,-0.13158985705876086,1,0.0,-0.001089866875683493,0.23817139781456137,-0.13129244817685845,8.67391304347826,7.989130434782608,6.390601929500137,1.5985285052824718,161,5.114591039358144,-15.731625752890066,-15.615389474724832,-1.0725458480678514,0.10407292425686693,0.012163353908367341,0.11623627816523427,0.010899172437864204,-1.0616466756299872,-1.1929391238068456,small_position_player_sample|no_positional_adjustment|no_reliever_leverage_adjustment
aliaguilar,Ali Aguilar,Talons,83,0.0,-1.8559008901179308,-1.8559008901179308,-1.8559008901179308,-0.17402298274060732,-0.1669034571930761,-0.9262702931649931,-0.08685394791224336,0.28368769348683803,-0.4505911506799141,-0.2126299349724194,-0.23796121570749473,42,-0.759366835971917,4,-0.2697570196737991,-0.12124758125152064,0,0,0,0.0,0.0,-0.12124758125152064,-0.39100460092531975,-0.03666348094374868,-0.03666348094374868,0.04664521282198482,17,0.0,-0.01507649178028832,3.2947043364347652,0.009981731878236127,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009981731878236127,no_positional_adjustment
alinewland,Ali Newland,Blaze|Volts,21,0.0,2.11575287305984,2.11575287305984,2.11575287305984,0.1983886249919772,0.4326328224637961,0.5832329454366747,0.05468823111078447,-0.23082911065196723,0.6634619331157633,0.08841908645253671,0.5750428466632266,21,0.15060012297287856,1,0.0,-0.09491823482992617,0,0,0,0.0,0.0,-0.09491823482992617,-0.09491823482992617,-0.008900235152388736,-0.008900235152388736,0.330883663487961,4,0.0,-0.0038145340648922253,0.8335998923509648,0.3219834283355723,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3219834283355723,no_positional_adjustment
aliyahandrews,Aliyah Andrews,Blaze,54,0.0,-2.732563030297741,-2.732563030297741,-2.732563030297741,-0.25622530362001633,2.0581588043379004,2.0581588043379004,0.19298817948299177,0.19217553429753545,1.865983270040365,1.2005572564460854,0.6654260135942796,44,0.0,0,0.0,-0.20253719196642997,0,0,0,0.0,0.0,-0.20253719196642997,-0.20253719196642997,-0.018991383887781554,-0.018991383887781554,0.13683752342491662,18,0.0,-0.009808801881151437,2.143542580331052,0.11784613953713505,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11784613953713505,no_positional_adjustment
aliyahbinford,Aliyah Binford,Blaze,23,13.666666666666666,-2.2230313004876656,-2.2230313004876656,-2.2230313004876656,-0.2084478431453376,-0.4512524996127526,-0.951720113221103,-0.08924031111728205,0.06405851143251182,-0.5153110110452644,-0.15394884625794952,-0.3613621647873149,12,-0.5004676136083503,1,-0.10852293894922954,-0.010655661542824426,0,0,0,0.0,0.0,-0.010655661542824426,-0.11917860049205396,-0.011175066323267164,-0.011175066323267164,-0.21247117474549657,5,0.0,-0.00417782302345339,0.9129903582891519,-0.22364624106876374,5.634146341463415,4.609756097560976,4.0411851744630205,0.5685709230979556,64,5.3828947037137285,-0.4439200141895706,-0.5004186934724749,0.1377799230951296,0.0,-0.056498679282904314,-0.056498679282904314,-0.005297733700149904,0.1324821893949797,-0.09116405167378405,no_positional_adjustment|no_reliever_leverage_adjustment
allyshipmanshrout,Ally Shipman-Shrout,Blaze|Talons,19,0.0,-0.365655153658908,-0.365655153658908,-0.365655153658908,-0.034286529433236505,0.005465736658132901,0.005465736658132901,0.0005125078613775147,0.054907295513581554,-0.04944155885544865,-0.1467571433472708,0.09731558449182214,5,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03662261368141661,0,0.0,-0.003451245106331061,0.7542094264127777,0.03662261368141661,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03662261368141661,small_position_player_sample|no_positional_adjustment
amandalorenz,Amanda Lorenz,Volts,92,0.0,4.213274341721778,4.213274341721778,4.213274341721778,0.3950677387758039,-4.170849237209621,-3.546020843881206,-0.33250111975179925,-0.6906876052796148,-3.4801616319300064,-2.572765464157988,-0.9073961677720186,66,0.624828393328415,4,-0.20083261599838648,-0.5790970983082713,0,0,0,0.0,0.0,-0.5790970983082713,-0.7799297143066577,-0.07313197376776395,-0.07313197376776395,0.403434537092497,22,0.0,-0.01671129209381356,3.6519614331566075,0.33030256332473307,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33030256332473307,no_positional_adjustment
anagold,Ana Gold,Blaze,82,0.0,7.151252871931292,7.151252871931292,7.151252871931292,0.6705543177075252,2.39165267641508,2.39165267641508,0.224259029480212,-0.9955335733714725,3.3871862497865526,-0.32418834666312435,3.711374596449677,62,0.0,0,-0.32239253570771115,-0.16737846088365974,0,0,0,0.0,0.0,-0.16737846088365974,-0.4897709965913709,-0.04592454809440512,-0.04592454809440512,1.1986304045966107,17,0.0,-0.014894847301007737,3.255009103465672,1.1527058565022055,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1527058565022055,no_positional_adjustment
anissaurtez,Anissa Urtez,Blaze,51,0.0,-5.39234729581313,-5.39234729581313,-5.39234729581313,-0.5056263324120827,-0.7194405518495539,-0.5688404288766753,-0.05333868239605998,0.14641945470288414,-0.8658600065524381,-0.4166640328905792,-0.4491959736618589,32,0.15060012297287856,1,0.0,-0.25805616569566675,0,0,0,0.0,0.0,-0.25805616569566675,-0.25805616569566675,-0.024197253155102866,-0.024197253155102866,-0.3700056254440871,31,0.0,-0.00926386844330969,2.0244568814237716,-0.39420287859919,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39420287859919,no_positional_adjustment
aubreyleach,Aubrey Leach,Blaze,94,0.0,4.490839151115958,4.490839151115958,4.490839151115958,0.42109426653480186,-1.5251283864119978,-1.4048246385095229,-0.13172673989363085,-0.1018423801350013,-1.4232860062769965,-1.9025132444397246,0.47922723816272805,84,0.1203037479024748,1,-0.5731793678898195,0.348058998666491,0,0,0,0.0,0.0,0.348058998666491,-0.2251203692233285,-0.021108949479204706,-0.021108949479204706,0.6376456168415872,24,0.0,-0.017074581052374724,3.7313518990947947,0.6165366673623824,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165366673623824,no_positional_adjustment
bayleeklingler,Baylee Klingler,Blaze,74,0.0,3.732608867896125,3.732608867896125,3.732608867896125,0.34999699178658716,0.47853311870730836,0.09836925300143279,0.009223828119499958,0.30199012532469854,0.17654299338260981,0.19096746124603298,-0.01442446786342317,55,-0.38016386570587557,2,0.11246626495909645,-0.030760767723118945,0,0,0,0.0,0.0,-0.030760767723118945,0.0817054972359775,0.0076613112321993375,0.0076613112321993375,0.6333971887872657,25,0.0,-0.01344169146676308,2.9374472397129234,0.6410585000194651,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6410585000194651,no_positional_adjustment
belladayton,Bella Dayton,Bandits,84,0.0,0.14867927679484727,0.14867927679484727,0.14867927679484727,0.013941267746205768,-0.06880298741989432,0.1718045083850553,0.01610966035775282,-1.6807017748045263,1.611898787384632,0.8225875279656505,0.7893112594189815,65,0.2406074958049496,2,0.0,1.256267385556699,0,0,0,0.0,0.0,1.256267385556699,1.256267385556699,0.11779691400462092,0.11779691400462092,0.34127815764475594,28,0.0,-0.015258136259568901,3.334399569403859,0.4590750716493769,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4590750716493769,no_positional_adjustment
briellis,Bri Ellis,Talons,65,0.0,-3.715496339299518,-3.715496339299518,-3.715496339299518,-0.34839239464216404,-0.887430203281864,-1.8444108262192547,-0.17294558943680824,0.24708282981111698,-1.134513033092981,-0.7324014643670627,-0.4021115687259182,34,-0.9569806229373908,2,0.0,0.13476754177575864,0,0,0,0.0,0.0,0.13476754177575864,0.13476754177575864,0.012636800661778148,0.012636800661778148,-0.2805073897914505,15,0.0,-0.01180689115323784,2.580190142991081,-0.2678705891296724,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2678705891296724,no_positional_adjustment
brookemccubbin,Brooke McCubbin,Blaze,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.75,15.75,6.483597098582262,9.266402901417738,30,4.9269551238311795,-6.187488715513679,-6.187488715513679,-0.5276758453901701,0.0,0.0,0.0,0.0,-0.5276758453901701,-0.5276758453901701,small_pitching_sample|no_reliever_leverage_adjustment
brookeyanez,Brooke Yanez,Blaze,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,42.0,42.0,16.78915265413782,25.21084734586218,7,5.785952886767628,-3.4511110640792877,-3.449438808496427,-0.31485020695476174,0.0,0.0016722555828609848,0.0016722555828609848,0.0001568030415760022,-0.31469340391318573,-0.31469340391318573,small_pitching_sample|no_positional_adjustment|no_reliever_leverage_adjustment
bubbanicklescamarena,Bubba Nickles-Camarena,Bandits,93,0.0,-3.2020044507022045,-3.2020044507022045,-3.2020044507022045,-0.3002436004136458,1.236268990814335,1.236268990814335,0.11592171672354783,0.28368769348683803,0.9525812973274969,0.8714644373549071,0.08111685997258979,37,0.0,0,0.0,-0.40594796792277876,0,0,0,0.0,0.0,-0.40594796792277876,-0.40594796792277876,-0.038064681466326224,-0.038064681466326224,0.16025112044435627,36,0.0,-0.016892936573094142,3.691656666125701,0.12218643897803005,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12218643897803005,no_positional_adjustment
carleyhoover,Carley Hoover,Blaze,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63.0,52.5,13.289152654137817,39.210847345862184,8,4.424663452290479,-5.579085421303774,-5.579085421303774,-0.5143848086199403,0.0,0.0,0.0,0.0,-0.5143848086199403,-0.5143848086199403,small_pitching_sample|no_reliever_leverage_adjustment
carolinejacobsen,Caroline Jacobsen,Talons,90,0.0,5.4377957904101475,5.4377957904101475,5.4377957904101475,0.5098879191341735,1.437192831610655,1.3980107813713885,0.1310878222933105,-0.5262264073934974,1.9634192390041523,-0.3240346334189723,2.2874538724231246,72,-0.03918205023926663,4,0.0,0.01953894155675088,0,0,0,0.0,0.0,0.01953894155675088,0.01953894155675088,0.001832115554987492,0.001832115554987492,0.9744334873640526,10,0.0,-0.016348003135252396,3.5725709672184203,0.9762656029190401,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9762656029190401,no_positional_adjustment
ciarabriggs,Ciara Briggs,Blaze|Volts,63,0.0,-0.32182510902257516,-0.32182510902257516,-0.32182510902257516,-0.03017670053995766,-2.769809149752303,-2.769809149752303,-0.2597177750324224,-1.491791533017029,-1.278017616735274,-0.6925353283829266,-0.5854822883523473,44,0.0,0,0.0,0.030445425694555894,0,0,0,0.0,0.0,0.030445425694555894,0.030445425694555894,0.002854788107697645,0.002854788107697645,-0.056474053416781994,30,0.0,-0.011443602194676676,2.5007996770528944,-0.053619265309084355,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053619265309084355,no_positional_adjustment
corimcmillan,Cori McMillan,Bandits,36,0.0,-6.1511091800966735,-6.1511091800966735,-6.1511091800966735,-0.576773454004613,0.6952559547195781,0.8458560776924566,0.07931371680087866,0.07320972735144207,0.6220462273681361,0.3369642696908826,0.2850819576772535,15,0.15060012297287856,1,0.0,0.027495419767098996,0,0,0,0.0,0.0,0.027495419767098996,0.027495419767098996,0.0025781737511164056,0.0025781737511164056,-0.36407663882910685,6,0.0,-0.006539201254100958,1.429028386887368,-0.36149846507799044,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36149846507799044,no_positional_adjustment
daniecacoffey,Danieca Coffey,Volts,70,0.0,-1.3020610374726211,-1.3020610374726211,-1.3020610374726211,-0.1220908652276776,-0.6066234132715559,-0.30280883597345676,-0.028393594246815507,-0.5797543205980855,-0.02686909267347034,-0.17533007610809162,0.14846098343462127,42,0.30381457729809913,2,0.1541204371661692,0.13555677536982652,0,0,0,0.0,0.0,0.13555677536982652,0.2896772125359957,0.027162276189379678,0.027162276189379678,0.108871565142838,28,0.0,-0.012715113549640751,2.778666307836549,0.13603384133221766,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13603384133221766,no_positional_adjustment
daniellegibsonwhorton,Danielle Gibson Whorton,Bandits|Blaze,94,0.0,1.7798169465161862,1.7798169465161862,1.7798169465161862,0.1668887899209668,2.801677615932192,2.3132066220543326,0.21690334769958544,0.4026535004329314,2.3990241154992606,0.8962876538480191,1.5027364616512415,78,-0.48847099387785947,1,0.06556594228182616,0.19110835350289793,0,0,0,0.0,0.0,0.19110835350289793,0.2566742957847241,0.024067678820103515,0.024067678820103515,0.7320702278209684,14,0.0,-0.017074581052374724,3.7313518990947947,0.7561379066410718,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7561379066410718,no_positional_adjustment
dejahmulipola,Dejah Mulipola,Volts,48,0.0,-3.981524892598824,-3.981524892598824,-3.981524892598824,-0.37333719777568275,0.9146931001039673,0.9146931001039673,0.08576838473428965,0.12811702286502363,0.7865760772389436,0.0032290453572545452,0.7833470318816891,17,0.0,0,0.12488750910824033,-0.15327211552996453,26,4,30,0.13333333333333333,-1.2703554132878754,-1.42362752881784,-1.2987400197095995,-0.12177946205958126,-0.12177946205958126,-0.10972468187522318,13,0.0,-0.008718935005467944,1.905371182516491,-0.23150414393480442,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23150414393480442,no_positional_adjustment
delaniewisz,Delanie Wisz,Bandits,90,0.0,1.303297542006535,1.303297542006535,1.303297542006535,0.12220680903066285,0.9979667868021334,0.4765850865015282,0.04468813971925849,0.36604863675721033,0.631918150044923,0.3925398130561964,0.23937833698872663,51,-0.5213817003006052,1,-0.20981101530184373,0.1155809433327274,0,0,0,0.0,0.0,0.1155809433327274,-0.09423007196911633,-0.008835707916970564,-0.008835707916970564,0.5003526946864899,30,0.0,-0.016348003135252396,3.5725709672184203,0.4915169867695194,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4915169867695194,no_positional_adjustment
devynnetz,Devyn Netz,Bandits|Blaze,71,19.666666666666668,-3.389445010879654,-3.389445010879654,-3.389445010879654,-0.3178194125393554,1.2480591865103654,1.420053843895416,0.13315474273588068,0.22878039797325647,1.0192787885371088,0.6050706905613744,0.41420809797573444,36,0.17199465738505051,1,0.41148982070826723,-0.36237343471952194,0,0,0,0.0,0.0,-0.36237343471952194,0.04911638598874529,0.00460551532504373,0.00460551532504373,0.0783964408798183,18,0.0,-0.012896758028921334,2.818361540805643,0.08300195620486203,3.9152542372881354,3.9152542372881354,4.766553784081321,-0.8512995467931854,89,4.947862194792709,3.2792994477835027,2.8869193957115673,0.5656597288487978,-0.35070155174000056,-0.041678500331934945,-0.3923800520719355,-0.036792453407969467,0.5288672754408283,0.6118692316456904,no_positional_adjustment|no_reliever_leverage_adjustment
elenaescobar,Elena Escobar,Talons,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.5,3.5,3.9558193208044843,-0.4558193208044843,9,5.785952886767628,0.6516835745107173,0.6516835745107173,0.08736107930106592,0.0,0.0,0.0,0.0,0.08736107930106592,0.08736107930106592,small_pitching_sample|no_reliever_leverage_adjustment
emileykennedy,Emiley Kennedy,Bandits,0,25.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,6.355263157894737,6.078947368421053,5.49090704010273,0.5880403283183231,129,4.733195795628557,-5.8601426987192395,-5.8886527669866,-0.21693440931962737,0.03311411226354857,-0.06162418053090916,-0.028510068267360585,-0.002673314692849337,-0.21960772401247672,-0.21960772401247672,no_positional_adjustment|no_reliever_leverage_adjustment
emmalemley,Emma Lemley,Blaze,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,6.3999999999999995,5.6000000000000005,4.700263765248929,0.8997362347510718,167,5.082218053789816,-6.631557098327648,-6.614211610951504,-0.1623716027192075,0.017345487376144487,0.0,0.017345487376144487,0.0016264410811799366,-0.16074516163802757,-0.16074516163802757,no_positional_adjustment|no_reliever_leverage_adjustment
erikapiancastelli,Erika Piancastelli,Volts,29,0.0,-1.2909449693667001,-1.2909449693667001,-1.2909449693667001,-0.12104854053327155,1.0037020986446266,1.0037020986446266,0.0941145262223815,0.08236094327037233,0.9213411553742542,0.22270099837123458,0.6986401570030196,21,0.0,0,0.0,-0.005099986402019795,0,0,0,0.0,0.0,-0.005099986402019795,-0.005099986402019795,-0.0004782124144353564,-0.0004782124144353564,0.0805134816020043,4,0.0,-0.005267689899136883,1.1511617561037133,0.08003526918756895,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08003526918756895,no_positional_adjustment
erincoffel,Erin Coffel,Bandits,91,0.0,15.504457022045779,15.504457022045779,15.504457022045779,1.4538124697911596,0.766714452776255,0.9173145757491337,0.08601419366373346,-0.28598539216797275,1.0526998449442277,0.17848916958900818,0.8742106753552196,71,0.15060012297287856,1,0.32360682021131837,-0.25230766957586154,0,0,0,0.0,0.0,-0.25230766957586154,0.07129915063545683,0.006685535271048679,0.006685535271048679,1.8769894954574233,37,0.0,-0.016529647614532978,3.612266200187514,1.8836750307284722,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8836750307284722,no_positional_adjustment
georginacorrick,Georgina Corrick,Talons,0,40.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,2.0826446280991737,2.0826446280991737,3.6954887422920875,-1.6128441141929137,173,5.083516040437694,17.17050402575434,17.26157787616032,2.1394973113626183,0.10407292425686693,-0.012999073850888419,0.09107385040597851,0.008539757258434824,2.1480370686210533,2.1480370686210533,no_positional_adjustment|no_reliever_leverage_adjustment
hannahflippen,Hannah Flippen,Talons,89,0.0,-1.1985894193624946,-1.1985894193624946,-1.1985894193624946,-0.11238860164862569,2.866304391239624,2.866304391239624,0.26876588198323687,0.33859498900041957,2.527709402239205,0.7021046792518661,1.8256047229873387,55,0.0,0,-0.38734341286494234,0.4041218546538267,0,0,0,0.0,0.0,0.4041218546538267,0.01677844178888438,0.0015732706963978954,0.0015732706963978954,0.48612994020521794,19,0.0,-0.016166358655971814,3.532875734249327,0.4877032109016159,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4877032109016159,no_positional_adjustment
hopetrautweinvaldespino,Hope Trautwein-Valdespino,Blaze,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.625,9.625,8.13637487636004,1.4886251236399595,44,5.075542083625305,-5.205163762691214,-5.205163762691214,-0.38305697563585484,0.0,0.0,0.0,0.0,-0.38305697563585484,-0.38305697563585484,no_reliever_leverage_adjustment
jadelynallchin,Jadelyn Allchin,Talons,61,0.0,4.698168407154959,4.698168407154959,4.698168407154959,0.44053498976383454,-0.2505007591118528,-0.2505007591118528,-0.02348880239863506,0.28368769348683803,-0.5341884525986909,-0.13175751439996458,-0.4024309381987263,46,0.0,0,0.0,0.06513442305474329,0,0,0,0.0,0.0,0.06513442305474329,0.06513442305474329,0.006107484855160959,0.006107484855160959,0.6430564373888736,17,0.0,-0.011080313236115512,2.421409211114707,0.6491639222440346,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491639222440346,no_positional_adjustment
jessiwarren,Jessi Warren,Volts,66,0.0,0.962412740958039,0.962412740958039,0.962412740958039,0.0902429309134277,-0.2580650151434916,-0.1377612672410168,-0.012917514485315154,0.2653852616489775,-0.5234502767924691,-0.8261532351422622,0.3027029583497931,39,0.1203037479024748,1,-0.2057449103541336,0.013164943060411627,0,0,0,0.0,0.0,0.013164943060411627,-0.19257996729372195,-0.018057720917636143,-0.018057720917636143,0.3218610967815962,20,0.0,-0.011988535632518423,2.619885375960175,0.30380337586396006,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30380337586396006,no_positional_adjustment
jordanroberts,Jordan Roberts,Bandits,40,0.0,-1.1364326946223977,-1.1364326946223977,-1.1364326946223977,-0.1065603277929182,0.995996257288319,1.4031260107955748,0.13156746400615155,0.14641945470288414,0.8495768025854348,0.45271683561446285,0.3968599669709719,22,0.4071297535072558,3,0.0,-0.02394043314334994,18,8,26,0.3076923076923077,0.4785459431483141,0.4546055100049642,0.4546055100049642,0.04262717219579102,0.04262717219579102,0.1732105788517083,9,0.0,-0.007265779171223286,1.5878093187637423,0.2158377510474993,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158377510474993,no_positional_adjustment
